epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2912.18,0.88861,0.56988,1.09003,0.79372,0.76863,0.81322,0.56834,0.8302,0.53751,1.07759,0.0081685,0.0081685,0.0081685
187,2929.27,0.87945,0.57795,1.08963,0.78622,0.7671,0.81159,0.57141,0.8302,0.53118,1.06969,0.0081586,0.0081586,0.0081586
188,2946.5,0.90069,0.5855,1.10409,0.78142,0.76518,0.80966,0.57195,0.82598,0.54509,1.06402,0.0081487,0.0081487,0.0081487
189,2964.27,0.88161,0.57112,1.08923,0.80618,0.77253,0.81584,0.56568,0.82385,0.52461,1.06998,0.0081388,0.0081388,0.0081388
190,2981.55,0.89965,0.58604,1.09521,0.79285,0.76128,0.80143,0.56478,0.82689,0.54635,1.08072,0.0081289,0.0081289,0.0081289
191,2998.8,0.9036,0.58111,1.09797,0.81093,0.76283,0.81539,0.57089,0.8483,0.54592,1.1004,0.008119,0.008119,0.008119
192,3016.2,0.87334,0.56602,1.0864,0.78762,0.78688,0.81618,0.57382,0.82871,0.53298,1.07954,0.0081091,0.0081091,0.0081091
193,3033.36,0.87223,0.56154,1.08464,0.79639,0.78242,0.80948,0.57651,0.83094,0.53002,1.07209,0.0080992,0.0080992,0.0080992
194,3050.51,0.8904,0.57202,1.0935,0.78546,0.79019,0.80575,0.56838,0.8406,0.52249,1.07644,0.0080893,0.0080893,0.0080893
195,3067.9,0.88386,0.55837,1.08692,0.76382,0.80469,0.80969,0.56096,0.83857,0.529,1.07727,0.0080794,0.0080794,0.0080794
196,3081.32,0.90071,0.57064,1.10281,0.78334,0.79691,0.8131,0.56942,0.82321,0.51968,1.07158,0.0080695,0.0080695,0.0080695
197,3088.74,0.88644,0.56526,1.0999,0.81015,0.75978,0.80207,0.55954,0.82654,0.53501,1.07758,0.0080596,0.0080596,0.0080596
198,3096.21,0.8626,0.55898,1.08081,0.79815,0.78392,0.80927,0.56633,0.82445,0.51595,1.07397,0.0080497,0.0080497,0.0080497
199,3106.14,0.86659,0.55807,1.09422,0.79361,0.79574,0.81373,0.56811,0.83321,0.5104,1.08166,0.0080398,0.0080398,0.0080398
200,3123.46,0.87811,0.56584,1.10446,0.77591,0.78827,0.81073,0.5707,0.83506,0.51946,1.08192,0.0080299,0.0080299,0.0080299
201,3139.6,0.88233,0.56687,1.08653,0.77015,0.78233,0.81408,0.56757,0.83044,0.5241,1.07503,0.00802,0.00802,0.00802
202,3156.59,0.8693,0.55604,1.08058,0.73749,0.78777,0.8041,0.56194,0.82388,0.52562,1.07309,0.0080101,0.0080101,0.0080101
203,3173.49,0.86702,0.55813,1.08349,0.80092,0.76076,0.81495,0.5679,0.83501,0.52357,1.07373,0.0080002,0.0080002,0.0080002
204,3190.73,0.88484,0.56775,1.08306,0.80074,0.77273,0.81273,0.57051,0.83439,0.52611,1.07041,0.0079903,0.0079903,0.0079903
205,3208.04,0.85531,0.55438,1.0834,0.80437,0.77283,0.80713,0.56771,0.83188,0.53965,1.0757,0.0079804,0.0079804,0.0079804
206,3224.58,0.87739,0.56102,1.07967,0.79472,0.76807,0.80346,0.57119,0.82729,0.52882,1.07434,0.0079705,0.0079705,0.0079705
207,3241.54,0.86835,0.55911,1.08013,0.78155,0.77236,0.80282,0.56794,0.82674,0.53533,1.06857,0.0079606,0.0079606,0.0079606
208,3258.68,0.8575,0.55323,1.07277,0.79576,0.76301,0.80946,0.57306,0.82826,0.52843,1.06804,0.0079507,0.0079507,0.0079507
209,3275.47,0.86519,0.55349,1.0862,0.78965,0.77639,0.81023,0.56982,0.82847,0.522,1.06958,0.0079408,0.0079408,0.0079408
210,3292.48,0.86798,0.55583,1.08322,0.75421,0.7821,0.80104,0.56629,0.82358,0.52499,1.06836,0.0079309,0.0079309,0.0079309
211,3309.34,0.87215,0.55516,1.09024,0.77319,0.7701,0.80357,0.57119,0.82562,0.52449,1.07058,0.007921,0.007921,0.007921
212,3326.24,0.88353,0.56531,1.08864,0.79016,0.75787,0.79914,0.56918,0.82232,0.52466,1.06706,0.0079111,0.0079111,0.0079111
213,3343.55,0.86767,0.56068,1.08395,0.75284,0.79441,0.80842,0.56539,0.82306,0.53175,1.0673,0.0079012,0.0079012,0.0079012
214,3360.74,0.86277,0.55082,1.08251,0.77524,0.77767,0.81322,0.5667,0.82552,0.52615,1.07334,0.0078913,0.0078913,0.0078913
215,3377.82,0.85247,0.53946,1.07631,0.79841,0.77469,0.8167,0.57339,0.82549,0.51416,1.07374,0.0078814,0.0078814,0.0078814
216,3394.95,0.86741,0.54337,1.06995,0.80353,0.77474,0.81748,0.57401,0.83,0.51851,1.07824,0.0078715,0.0078715,0.0078715
217,3412.24,0.8506,0.53872,1.07912,0.80451,0.77163,0.81053,0.57482,0.82496,0.51582,1.07597,0.0078616,0.0078616,0.0078616
218,3429.71,0.87498,0.56379,1.08564,0.79964,0.77881,0.81136,0.57256,0.82633,0.51476,1.07245,0.0078517,0.0078517,0.0078517
219,3446.77,0.85126,0.55528,1.07892,0.7889,0.7957,0.80796,0.57289,0.83451,0.51536,1.08055,0.0078418,0.0078418,0.0078418
220,3463.84,0.85711,0.54702,1.09091,0.79279,0.80454,0.81342,0.56944,0.83043,0.50237,1.08119,0.0078319,0.0078319,0.0078319
221,3481.33,0.86554,0.54593,1.08849,0.81136,0.75948,0.8053,0.56414,0.83168,0.52075,1.0811,0.007822,0.007822,0.007822
222,3498.96,0.86052,0.55291,1.07954,0.81002,0.7755,0.8158,0.57315,0.82608,0.50581,1.07394,0.0078121,0.0078121,0.0078121
223,3516.56,0.87768,0.557,1.08393,0.81767,0.75893,0.80765,0.56997,0.82776,0.51435,1.07866,0.0078022,0.0078022,0.0078022
224,3533.94,0.8682,0.55316,1.07431,0.80074,0.78215,0.81708,0.57398,0.82536,0.50555,1.07851,0.0077923,0.0077923,0.0077923
225,3554.08,0.86188,0.54681,1.08671,0.80246,0.78059,0.8151,0.57155,0.83189,0.50935,1.08614,0.0077824,0.0077824,0.0077824
226,3571.24,0.86144,0.54941,1.09303,0.81621,0.77883,0.81839,0.57195,0.82842,0.51721,1.08078,0.0077725,0.0077725,0.0077725
227,3588.62,0.86179,0.54551,1.08836,0.80123,0.77549,0.82021,0.57117,0.83591,0.51762,1.08478,0.0077626,0.0077626,0.0077626
228,3605.77,0.85387,0.53921,1.08137,0.77791,0.80631,0.82317,0.57188,0.83639,0.51279,1.08416,0.0077527,0.0077527,0.0077527
229,3623.23,0.86818,0.54582,1.07927,0.78415,0.77881,0.80609,0.56318,0.83595,0.51901,1.08246,0.0077428,0.0077428,0.0077428
230,3640.4,0.86468,0.55275,1.08654,0.80846,0.78146,0.82371,0.57862,0.83255,0.50875,1.07531,0.0077329,0.0077329,0.0077329
231,3657.47,0.85576,0.54247,1.0804,0.81641,0.77573,0.81905,0.57817,0.82487,0.50634,1.07157,0.007723,0.007723,0.007723
232,3674.91,0.84364,0.53456,1.07717,0.78821,0.77985,0.81954,0.57855,0.82259,0.50182,1.06657,0.0077131,0.0077131,0.0077131
233,3692.5,0.85456,0.55066,1.07781,0.79907,0.79176,0.82545,0.5811,0.83068,0.49757,1.07608,0.0077032,0.0077032,0.0077032
234,3709.23,0.86529,0.55113,1.08336,0.79633,0.78714,0.82277,0.57474,0.82948,0.50523,1.07582,0.0076933,0.0076933,0.0076933
235,3726.07,0.88565,0.55782,1.08633,0.80969,0.77079,0.82071,0.57271,0.83149,0.50546,1.07667,0.0076834,0.0076834,0.0076834
236,3743.24,0.85527,0.53707,1.06734,0.76511,0.79353,0.81407,0.5752,0.82628,0.51146,1.07711,0.0076735,0.0076735,0.0076735
237,3760.56,0.85221,0.53986,1.07027,0.79919,0.75143,0.81041,0.57174,0.82967,0.51331,1.07989,0.0076636,0.0076636,0.0076636
238,3777.73,0.84571,0.53695,1.0756,0.81522,0.7657,0.81914,0.57766,0.83694,0.50563,1.08257,0.0076537,0.0076537,0.0076537
239,3795.03,0.82701,0.52774,1.07073,0.79462,0.78923,0.82424,0.58356,0.83098,0.50428,1.07542,0.0076438,0.0076438,0.0076438
240,3812.59,0.85927,0.54292,1.08052,0.78807,0.77679,0.81869,0.57739,0.8302,0.50882,1.07541,0.0076339,0.0076339,0.0076339
241,3829.43,0.84106,0.52663,1.07026,0.79475,0.78143,0.82183,0.57399,0.83652,0.51231,1.0813,0.007624,0.007624,0.007624
242,3846.55,0.85325,0.53591,1.0733,0.78987,0.79133,0.81893,0.57647,0.82937,0.50111,1.07702,0.0076141,0.0076141,0.0076141
243,3863.97,0.85135,0.53825,1.08101,0.79542,0.78051,0.81924,0.57302,0.83312,0.50284,1.07971,0.0076042,0.0076042,0.0076042
244,3881.82,0.85993,0.54917,1.08379,0.79072,0.78598,0.81147,0.56761,0.83682,0.5106,1.07897,0.0075943,0.0075943,0.0075943
245,3898.61,0.84328,0.53749,1.07172,0.78231,0.79091,0.80441,0.56587,0.83897,0.51717,1.08503,0.0075844,0.0075844,0.0075844
246,3915.77,0.85647,0.54455,1.07777,0.78005,0.7781,0.80654,0.57028,0.83988,0.51603,1.08553,0.0075745,0.0075745,0.0075745
247,3933.39,0.84806,0.5357,1.06525,0.80048,0.77706,0.81251,0.57176,0.84629,0.51033,1.08868,0.0075646,0.0075646,0.0075646
248,3951.02,0.86071,0.55494,1.07763,0.79282,0.77968,0.81147,0.57412,0.83899,0.51113,1.08398,0.0075547,0.0075547,0.0075547
249,3968.3,0.82829,0.52456,1.05936,0.78106,0.79886,0.816,0.57556,0.82969,0.51267,1.07936,0.0075448,0.0075448,0.0075448
250,3985.36,0.83727,0.52617,1.06903,0.79812,0.79806,0.82011,0.57795,0.82566,0.51615,1.07684,0.0075349,0.0075349,0.0075349
251,4002.3,0.83608,0.52514,1.07024,0.81232,0.77698,0.81121,0.57228,0.82238,0.51447,1.07209,0.007525,0.007525,0.007525
252,4019.56,0.83835,0.53318,1.06402,0.80723,0.76701,0.81277,0.57401,0.82709,0.50795,1.07167,0.0075151,0.0075151,0.0075151
253,4036.77,0.83693,0.53145,1.06519,0.79056,0.7859,0.8159,0.5752,0.82434,0.51393,1.07267,0.0075052,0.0075052,0.0075052
254,4053.84,0.8426,0.5314,1.07632,0.79629,0.77817,0.81863,0.57358,0.82855,0.51113,1.07458,0.0074953,0.0074953,0.0074953
255,4070.91,0.82936,0.53232,1.06247,0.77655,0.78849,0.8109,0.5709,0.83265,0.52181,1.0792,0.0074854,0.0074854,0.0074854
256,4088.43,0.84043,0.52936,1.07432,0.77988,0.79529,0.80986,0.568,0.82501,0.51895,1.07686,0.0074755,0.0074755,0.0074755
257,4105.68,0.84832,0.53627,1.07219,0.79134,0.79247,0.81383,0.57119,0.81989,0.50861,1.06911,0.0074656,0.0074656,0.0074656
258,4122.74,0.83361,0.5193,1.0664,0.79186,0.79408,0.81589,0.57306,0.82449,0.5032,1.06927,0.0074557,0.0074557,0.0074557
259,4140.06,0.83008,0.51815,1.05497,0.80259,0.79311,0.82058,0.57121,0.83004,0.5043,1.07151,0.0074458,0.0074458,0.0074458
260,4158.03,0.82836,0.51845,1.05849,0.80962,0.78857,0.8184,0.56971,0.83098,0.50149,1.07241,0.0074359,0.0074359,0.0074359
261,4176.13,0.83282,0.53478,1.07035,0.80552,0.78581,0.82004,0.57018,0.83572,0.50091,1.07827,0.007426,0.007426,0.007426
262,4194.76,0.85442,0.53747,1.06935,0.79293,0.79735,0.81566,0.57053,0.83245,0.50952,1.07853,0.0074161,0.0074161,0.0074161
263,4213.24,0.83499,0.53428,1.07382,0.77865,0.79869,0.81421,0.56967,0.83035,0.51122,1.07776,0.0074062,0.0074062,0.0074062
264,4231.51,0.83219,0.51471,1.05937,0.80331,0.77797,0.81643,0.57138,0.82498,0.50437,1.0711,0.0073963,0.0073963,0.0073963
265,4249.89,0.8248,0.51792,1.06211,0.79578,0.78225,0.81655,0.57208,0.83217,0.506,1.07809,0.0073864,0.0073864,0.0073864
266,4267.9,0.83546,0.52424,1.05858,0.79061,0.77966,0.81284,0.56934,0.8324,0.51328,1.07941,0.0073765,0.0073765,0.0073765
267,4284.82,0.82005,0.51687,1.06382,0.79052,0.77649,0.80911,0.56557,0.83427,0.51869,1.08303,0.0073666,0.0073666,0.0073666
268,4301.92,0.83725,0.52087,1.05264,0.78817,0.78307,0.81039,0.56783,0.82995,0.51736,1.084,0.0073567,0.0073567,0.0073567
269,4319.89,0.83712,0.52292,1.06731,0.77219,0.79273,0.81413,0.56683,0.82738,0.51237,1.07833,0.0073468,0.0073468,0.0073468
270,4337.81,0.82178,0.51482,1.05467,0.79273,0.76787,0.81071,0.56666,0.83163,0.51406,1.08055,0.0073369,0.0073369,0.0073369
271,4355.58,0.82667,0.51651,1.0604,0.79798,0.77181,0.8108,0.5685,0.83286,0.5066,1.07935,0.007327,0.007327,0.007327
272,4373.04,0.82317,0.51143,1.06138,0.79092,0.78032,0.80974,0.56612,0.83216,0.50661,1.08129,0.0073171,0.0073171,0.0073171
273,4391.32,0.83881,0.53669,1.06883,0.79146,0.77083,0.80723,0.56459,0.83468,0.50863,1.08345,0.0073072,0.0073072,0.0073072
274,4409.77,0.8216,0.51947,1.06128,0.79554,0.782,0.80475,0.56538,0.83464,0.50938,1.08279,0.0072973,0.0072973,0.0072973
275,4427.95,0.79384,0.49135,1.05198,0.8099,0.759,0.80561,0.56184,0.83493,0.51112,1.08346,0.0072874,0.0072874,0.0072874
276,4446.47,0.85359,0.53352,1.07634,0.79225,0.77096,0.80932,0.56524,0.83449,0.51086,1.08394,0.0072775,0.0072775,0.0072775
277,4464.7,0.83482,0.52052,1.06456,0.79189,0.77589,0.8109,0.56926,0.83535,0.51282,1.08574,0.0072676,0.0072676,0.0072676
278,4483.52,0.81532,0.51041,1.06017,0.80091,0.76728,0.80815,0.56967,0.83827,0.51456,1.08636,0.0072577,0.0072577,0.0072577
279,4501.74,0.82353,0.51696,1.06052,0.80417,0.76992,0.80865,0.56776,0.83534,0.51157,1.08255,0.0072478,0.0072478,0.0072478
280,4519.86,0.82771,0.51197,1.05639,0.80099,0.77111,0.80866,0.56701,0.8303,0.51685,1.07751,0.0072379,0.0072379,0.0072379
281,4538.08,0.81532,0.50929,1.06513,0.8056,0.77487,0.80952,0.56806,0.82844,0.51429,1.07516,0.007228,0.007228,0.007228
282,4556.24,0.8189,0.51494,1.05877,0.80472,0.78075,0.80925,0.56568,0.83332,0.51375,1.07571,0.0072181,0.0072181,0.0072181
283,4574.33,0.80902,0.51661,1.05631,0.79523,0.78109,0.80958,0.56705,0.83486,0.51498,1.0761,0.0072082,0.0072082,0.0072082
284,4593.06,0.81059,0.50942,1.05346,0.77049,0.7989,0.80903,0.56663,0.83912,0.5153,1.0802,0.0071983,0.0071983,0.0071983
285,4612.27,0.81244,0.50636,1.05168,0.77692,0.79966,0.80949,0.56894,0.83617,0.51135,1.07987,0.0071884,0.0071884,0.0071884
286,4630.95,0.81526,0.51368,1.05218,0.78156,0.79813,0.81157,0.57147,0.84005,0.51618,1.08245,0.0071785,0.0071785,0.0071785
287,4650.19,0.80875,0.50912,1.05017,0.77868,0.79038,0.80933,0.56864,0.83712,0.5149,1.08198,0.0071686,0.0071686,0.0071686
288,4669.4,0.82583,0.51139,1.05449,0.79164,0.78856,0.80924,0.56854,0.83385,0.5156,1.07903,0.0071587,0.0071587,0.0071587
289,4687.64,0.8016,0.50546,1.04901,0.78422,0.78548,0.80607,0.56655,0.83092,0.51952,1.07919,0.0071488,0.0071488,0.0071488
290,4706.4,0.80968,0.50072,1.04896,0.79918,0.78271,0.81491,0.56845,0.8319,0.51999,1.0818,0.0071389,0.0071389,0.0071389
291,4724.44,0.81965,0.50227,1.05601,0.79351,0.78058,0.80862,0.571,0.8306,0.52185,1.07926,0.007129,0.007129,0.007129
292,4742.61,0.80467,0.49301,1.05088,0.7931,0.77585,0.80664,0.5683,0.83364,0.52596,1.08119,0.0071191,0.0071191,0.0071191
293,4762.24,0.82166,0.5183,1.05895,0.79532,0.77169,0.80369,0.5649,0.83328,0.52381,1.08036,0.0071092,0.0071092,0.0071092
294,4782.43,0.813,0.50208,1.05826,0.79296,0.7751,0.80181,0.56256,0.8328,0.52442,1.08092,0.0070993,0.0070993,0.0070993
295,4802.55,0.82807,0.5161,1.05854,0.79456,0.76406,0.79835,0.56141,0.83437,0.52735,1.08275,0.0070894,0.0070894,0.0070894
296,4822.07,0.79076,0.50635,1.04238,0.79741,0.7578,0.79726,0.56303,0.83531,0.53055,1.08322,0.0070795,0.0070795,0.0070795
297,4840.19,0.80118,0.50351,1.04794,0.78332,0.76711,0.80139,0.56448,0.83663,0.52842,1.08447,0.0070696,0.0070696,0.0070696
298,4858,0.80179,0.50574,1.06342,0.78618,0.77346,0.80396,0.56436,0.83745,0.5253,1.08782,0.0070597,0.0070597,0.0070597
299,4876.03,0.80131,0.4925,1.0507,0.81689,0.74691,0.80407,0.56513,0.83727,0.52035,1.08832,0.0070498,0.0070498,0.0070498
300,4894.55,0.79154,0.49605,1.04652,0.8226,0.75146,0.80717,0.5647,0.83531,0.51416,1.08583,0.0070399,0.0070399,0.0070399
301,4912.71,0.81169,0.50648,1.05411,0.77886,0.7883,0.81008,0.56424,0.83933,0.51181,1.08661,0.00703,0.00703,0.00703
302,4931.57,0.80536,0.50226,1.04717,0.81323,0.75371,0.80657,0.56543,0.83565,0.51203,1.08416,0.0070201,0.0070201,0.0070201
303,4949.68,0.81302,0.50146,1.04262,0.8132,0.75829,0.80905,0.56575,0.83612,0.51247,1.08428,0.0070102,0.0070102,0.0070102
304,4967.79,0.81229,0.50271,1.05236,0.8071,0.76486,0.80765,0.56676,0.83335,0.51449,1.08251,0.0070003,0.0070003,0.0070003
305,4985.65,0.79874,0.48129,1.04757,0.8012,0.76439,0.80933,0.56883,0.83626,0.51748,1.08445,0.0069904,0.0069904,0.0069904
306,5003.64,0.80803,0.50044,1.05029,0.77161,0.79738,0.81387,0.5713,0.83564,0.51585,1.08236,0.0069805,0.0069805,0.0069805
307,5021.83,0.80245,0.49436,1.04907,0.76756,0.80018,0.81132,0.57075,0.83288,0.51065,1.08088,0.0069706,0.0069706,0.0069706
308,5039.89,0.80932,0.4964,1.05774,0.79881,0.7762,0.81188,0.5697,0.83333,0.50977,1.08015,0.0069607,0.0069607,0.0069607
309,5058.25,0.8232,0.51256,1.06443,0.79442,0.77723,0.81176,0.56743,0.83415,0.50927,1.07992,0.0069508,0.0069508,0.0069508
310,5076.69,0.79349,0.49707,1.052,0.79089,0.78032,0.8112,0.56877,0.83273,0.51245,1.07845,0.0069409,0.0069409,0.0069409
311,5095.6,0.79554,0.49,1.0471,0.79611,0.78431,0.81072,0.56982,0.83285,0.51407,1.07946,0.006931,0.006931,0.006931
312,5113.4,0.7845,0.49158,1.04178,0.79402,0.78738,0.81482,0.57062,0.83338,0.51099,1.08059,0.0069211,0.0069211,0.0069211
313,5131.17,0.77493,0.48516,1.03704,0.80667,0.78039,0.80923,0.56842,0.83469,0.50911,1.08085,0.0069112,0.0069112,0.0069112
314,5148.86,0.78994,0.48941,1.03644,0.80052,0.77147,0.80554,0.56775,0.83584,0.51143,1.082,0.0069013,0.0069013,0.0069013
315,5167.22,0.79631,0.495,1.0426,0.81209,0.76275,0.80354,0.56555,0.83729,0.51246,1.08335,0.0068914,0.0068914,0.0068914
316,5185.52,0.79432,0.49013,1.04036,0.81628,0.76242,0.80453,0.56358,0.83764,0.51128,1.08296,0.0068815,0.0068815,0.0068815
317,5203.2,0.78566,0.48221,1.03945,0.80949,0.76714,0.80411,0.5648,0.83696,0.50747,1.08398,0.0068716,0.0068716,0.0068716
318,5221.12,0.79408,0.49978,1.03903,0.80462,0.77072,0.80454,0.56332,0.83704,0.50391,1.08405,0.0068617,0.0068617,0.0068617
319,5238.94,0.79979,0.49225,1.04294,0.81107,0.77697,0.8066,0.56434,0.8372,0.50402,1.08318,0.0068518,0.0068518,0.0068518
320,5257.21,0.7985,0.49412,1.03942,0.81344,0.77779,0.80605,0.5611,0.83637,0.50796,1.08292,0.0068419,0.0068419,0.0068419
321,5275.04,0.7953,0.48632,1.04772,0.80275,0.78807,0.80603,0.56229,0.83635,0.50841,1.08325,0.006832,0.006832,0.006832
322,5292.6,0.78634,0.48802,1.04567,0.80786,0.7771,0.80574,0.56256,0.83535,0.50867,1.08167,0.0068221,0.0068221,0.0068221
323,5310.63,0.78275,0.48036,1.03824,0.80142,0.7717,0.80525,0.56403,0.83423,0.51001,1.08061,0.0068122,0.0068122,0.0068122
324,5328.52,0.78346,0.4921,1.04282,0.80275,0.77219,0.80438,0.56247,0.83231,0.50377,1.07992,0.0068023,0.0068023,0.0068023
325,5346.29,0.78851,0.4976,1.05178,0.81553,0.76887,0.80637,0.56309,0.83266,0.5035,1.08071,0.0067924,0.0067924,0.0067924
326,5364.4,0.7739,0.4761,1.03993,0.80555,0.78049,0.80869,0.5646,0.83149,0.50668,1.08105,0.0067825,0.0067825,0.0067825
327,5382.43,0.77989,0.47936,1.0363,0.81115,0.77359,0.81251,0.56801,0.83177,0.50532,1.08187,0.0067726,0.0067726,0.0067726
328,5400.02,0.78629,0.49283,1.04259,0.80629,0.77286,0.8152,0.57009,0.8313,0.5068,1.08137,0.0067627,0.0067627,0.0067627
329,5418.46,0.77847,0.47964,1.04876,0.79656,0.77539,0.81499,0.57157,0.8303,0.50793,1.08096,0.0067528,0.0067528,0.0067528
330,5436.99,0.78783,0.49109,1.03113,0.80699,0.77646,0.81497,0.56897,0.83107,0.50769,1.08185,0.0067429,0.0067429,0.0067429
331,5455.54,0.77308,0.47476,1.02993,0.81069,0.77503,0.81372,0.57041,0.82943,0.5065,1.0823,0.006733,0.006733,0.006733
332,5466.26,0.77341,0.47247,1.03525,0.81338,0.76874,0.81566,0.56966,0.82731,0.50256,1.08091,0.0067231,0.0067231,0.0067231
333,5473.43,0.77095,0.46171,1.03149,0.7988,0.78621,0.81536,0.56932,0.82736,0.50121,1.0808,0.0067132,0.0067132,0.0067132
334,5480.95,0.7835,0.48656,1.04127,0.80203,0.78481,0.8134,0.56783,0.82536,0.50024,1.07893,0.0067033,0.0067033,0.0067033
335,5498.39,0.77705,0.48012,1.04415,0.8006,0.78671,0.81091,0.56722,0.82591,0.50105,1.07864,0.0066934,0.0066934,0.0066934
336,5516.44,0.79396,0.48662,1.04045,0.80118,0.77749,0.80788,0.56636,0.82587,0.50022,1.07925,0.0066835,0.0066835,0.0066835
337,5534.51,0.79478,0.49732,1.04578,0.79549,0.78335,0.80782,0.56806,0.82571,0.50023,1.07925,0.0066736,0.0066736,0.0066736
338,5552.75,0.79847,0.48922,1.04542,0.7974,0.78036,0.80763,0.56683,0.82634,0.5026,1.07993,0.0066637,0.0066637,0.0066637
339,5570.87,0.80279,0.49771,1.04925,0.80251,0.78216,0.80764,0.56618,0.8263,0.50079,1.07954,0.0066538,0.0066538,0.0066538
