epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,2568.51,0.4076,0.31198,0.94235,0.93957,0.85962,0.93205,0.87185,0.32812,0.31442,0.86295,5.88437e-05,5.88437e-05,5.88437e-05
185,2582.73,0.40875,0.31169,0.94937,0.93995,0.86283,0.93208,0.87337,0.32212,0.30438,0.86244,5.575e-05,5.575e-05,5.575e-05
186,2596.81,0.40877,0.30911,0.94656,0.94371,0.86113,0.93501,0.87476,0.32236,0.30204,0.86206,5.26562e-05,5.26562e-05,5.26562e-05
187,2610.84,0.41248,0.31678,0.94968,0.92003,0.88346,0.93488,0.87392,0.32072,0.30513,0.85965,4.95625e-05,4.95625e-05,4.95625e-05
188,2624.91,0.41072,0.31317,0.95039,0.93632,0.87219,0.93421,0.87355,0.32465,0.30148,0.86154,4.64687e-05,4.64687e-05,4.64687e-05
189,2639.09,0.40568,0.303,0.9425,0.93081,0.87304,0.93604,0.87663,0.32,0.30124,0.85977,4.3375e-05,4.3375e-05,4.3375e-05
190,2652.9,0.41437,0.30901,0.9493,0.9322,0.86926,0.93633,0.87545,0.31903,0.30234,0.85851,4.02813e-05,4.02813e-05,4.02813e-05
191,2670.68,0.25162,0.19481,0.82031,0.94506,0.86181,0.9358,0.87707,0.31658,0.30079,0.86107,3.71875e-05,3.71875e-05,3.71875e-05
192,2684.79,0.24398,0.17423,0.81297,0.94068,0.86712,0.9306,0.8714,0.31193,0.29985,0.85755,3.40938e-05,3.40938e-05,3.40938e-05
193,2698.72,0.24143,0.16761,0.81553,0.934,0.8693,0.92521,0.86692,0.31307,0.30002,0.85774,3.1e-05,3.1e-05,3.1e-05
194,2712.65,0.23605,0.16271,0.81142,0.94229,0.86598,0.92581,0.86467,0.31217,0.29985,0.85643,2.79063e-05,2.79063e-05,2.79063e-05
195,2726.79,0.23624,0.1627,0.80922,0.9388,0.87062,0.92799,0.867,0.31127,0.30116,0.85704,2.48125e-05,2.48125e-05,2.48125e-05
196,2740.89,0.2347,0.16209,0.8108,0.94145,0.86947,0.93004,0.87004,0.31158,0.30171,0.85842,2.17188e-05,2.17188e-05,2.17188e-05
197,2754.9,0.23278,0.15893,0.8127,0.94424,0.86544,0.93042,0.8717,0.30979,0.3023,0.85707,1.8625e-05,1.8625e-05,1.8625e-05
198,2769.01,0.23148,0.16036,0.80894,0.9438,0.86343,0.93095,0.87136,0.3112,0.30325,0.85494,1.55313e-05,1.55313e-05,1.55313e-05
199,2783.13,0.23107,0.15936,0.80871,0.94159,0.859,0.93158,0.87064,0.30961,0.30343,0.85374,1.24375e-05,1.24375e-05,1.24375e-05
200,2797.18,0.23577,0.1571,0.81294,0.94206,0.86123,0.92819,0.86858,0.31012,0.30488,0.85645,9.34375e-06,9.34375e-06,9.34375e-06
